areaFIPS,areaname,areaname2,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
12220,Auburn-Opelika, AL,Citizenship,Non-US citizen,0.02071905136108400000,0.00000000000000000000,0.00000000000000000000,0.03558170795440670000,0.00630253553390503000,0.02872729301452640000,0.01494491100311280000
12260,Augusta-Richmond County, GA-SC,Citizenship,US citizen,0.99739801883697500000,0.00000000000000000000,0.99992364645004300000,0.99691838026046800000,0.99789899587631200000,0.99797582626342800000,0.99685382843017600000
12260,Augusta-Richmond County, GA-SC,Citizenship,Non-US citizen,0.00260198116302490000,0.00000000000000000000,0.00007635354995727540,0.00308161973953247000,0.00210100412368774000,0.00202417373657227000,0.00314617156982422000
12380,Austin, MN,Citizenship,US citizen,0.99651068449020400000,0.00000000000000000000,1.00000000000000000000,0.99156743288040200000,1.00000000000000000000,1.00000000000000000000,0.99412173032760600000
12380,Austin, MN,Citizenship,Non-US citizen,0.00348931550979614000,0.00000000000000000000,0.00000000000000000000,0.00843256711959839000,0.00000000000000000000,0.00000000000000000000,0.00587826967239380000
12420,Austin-Round Rock, TX,Citizenship,US citizen,0.97982996702194200000,0.94515544176101700000,0.99719411134719800000,0.98031765222549400000,0.97911280393600500000,0.97639381885528600000,0.98219740390777600000
12420,Austin-Round Rock, TX,Citizenship,Non-US citizen,0.02017004229128360000,0.05484455823898320000,0.00280588865280151000,0.01968237571418290000,0.02088720723986630000,0.02360620535910130000,0.01780262216925620000
12460,Bainbridge, GA,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
12460,Bainbridge, GA,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12540,Bakersfield, CA,Citizenship,US citizen,0.98833608627319300000,0.97248446941375700000,1.00000000000000000000,0.98591601848602300000,0.99412196874618500000,0.98968386650085400000,0.98705840110778800000
12540,Bakersfield, CA,Citizenship,Non-US citizen,0.01166388951241970000,0.02751555480062960000,0.00000000000000000000,0.01408400014042850000,0.00587803078815341000,0.01031615491956470000,0.01294157281517980000
12580,Baltimore-Columbia-Towson, MD,Citizenship,US citizen,0.98524814844131500000,0.92451119422912600000,0.99922853708267200000,0.97553873062133800000,0.99020576477050800000,0.98518186807632400000,0.98528522253036500000
12580,Baltimore-Columbia-Towson, MD,Citizenship,Non-US citizen,0.01475182361900810000,0.07548883557319640000,0.00077146291732788100,0.02446128614246850000,0.00979422871023417000,0.01481812354177240000,0.01471478957682850000
12620,Bangor, ME,Citizenship,US citizen,0.99311012029647800000,0.00000000000000000000,0.99225419759750400000,0.98727881908416700000,1.00000000000000000000,1.00000000000000000000,0.98838651180267300000
12620,Bangor, ME,Citizenship,Non-US citizen,0.00688987970352173000,0.00000000000000000000,0.00774580240249634000,0.01272118091583250000,0.00000000000000000000,0.00000000000000000000,0.01161348819732670000
12660,Baraboo, WI,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
12660,Baraboo, WI,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12680,Bardstown, KY,Citizenship,US citizen,0.98002392053604100000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.96617990732193000000
12680,Bardstown, KY,Citizenship,Non-US citizen,0.01997607946395870000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03382009267807010000
12700,Barnstable Town, MA,Citizenship,US citizen,0.99223893880844100000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.98998373746871900000,0.00000000000000000000,0.98929524421691900000
12700,Barnstable Town, MA,Citizenship,Non-US citizen,0.00776106119155884000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.01001626253128050000,0.00000000000000000000,0.01070475578308110000
12740,Barre, VT,Citizenship,US citizen,0.99756962060928300000,0.00000000000000000000,0.99745249748230000000,1.00000000000000000000,0.99561226367950400000,1.00000000000000000000,0.99618190526962300000
12740,Barre, VT,Citizenship,Non-US citizen,0.00243037939071655000,0.00000000000000000000,0.00254750251770020000,0.00000000000000000000,0.00438773632049561000,0.00000000000000000000,0.00381809473037720000
12780,Bartlesville, OK,Citizenship,US citizen,0.98838025331497200000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.97165840864181500000,1.00000000000000000000,0.98130542039871200000
12780,Bartlesville, OK,Citizenship,Non-US citizen,0.01161974668502810000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02834159135818480000,0.00000000000000000000,0.01869457960128780000
12820,Bastrop, LA,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
12820,Bastrop, LA,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12860,Batavia, NY,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000
12860,Batavia, NY,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12900,Batesville, AR,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
12900,Batesville, AR,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12940,Baton Rouge, LA,Citizenship,US citizen,0.99640733003616300000,0.00000000000000000000,1.00000000000000000000,0.99776166677475000000,0.99501681327819800000,0.99271023273468000000,0.99856615066528300000
12940,Baton Rouge, LA,Citizenship,Non-US citizen,0.00359264505095780000,0.00000000000000000000,0.00000000000000000000,0.00223833322525024000,0.00498318672180176000,0.00728974817320704000,0.00143384933471680000
12980,Battle Creek, MI,Citizenship,US citizen,0.98832476139068600000,0.00000000000000000000,1.00000000000000000000,0.99258249998092700000,0.98206865787506100000,1.00000000000000000000,0.97756540775299100000
12980,Battle Creek, MI,Citizenship,Non-US citizen,0.01167523860931400000,0.00000000000000000000,0.00000000000000000000,0.00741750001907349000,0.01793134212493900000,0.00000000000000000000,0.02243459224700930000
13020,Bay City, MI,Citizenship,US citizen,0.99491554498672500000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99158751964569100000,1.00000000000000000000,0.99175971746444700000
13020,Bay City, MI,Citizenship,Non-US citizen,0.00508445501327515000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00841248035430908000,0.00000000000000000000,0.00824028253555298000
13060,Bay City, TX,Citizenship,US citizen,0.99783980846405000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.99486494064331100000,0.99512732028961200000,1.00000000000000000000
13060,Bay City, TX,Citizenship,Non-US citizen,0.00216019153594971000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00513505935668945000,0.00487267971038818000,0.00000000000000000000
13100,Beatrice, NE,Citizenship,US citizen,0.98549526929855300000,0.00000000000000000000,0.99999845027923600000,1.00000000000000000000,0.97549933195114100000,1.00000000000000000000,0.97758311033248900000
13100,Beatrice, NE,Citizenship,Non-US citizen,0.01450473070144650000,0.00000000000000000000,0.00000154972076416016,0.00000000000000000000,0.02450066804885860000,0.00000000000000000000,0.02241688966751100000
13140,Beaumont-Port Arthur, TX,Citizenship,US citizen,0.99001359939575200000,0.95743328332901000000,1.00000000000000000000,0.98631924390792800000,0.99406856298446700000,0.99044024944305400000,0.98969644308090200000
13140,Beaumont-Port Arthur, TX,Citizenship,Non-US citizen,0.00998638104647398000,0.04256669804453850000,0.00000000000000000000,0.01368075236678120000,0.00593143701553345000,0.00955975055694580000,0.01030355598777530000
13180,Beaver Dam, WI,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
13180,Beaver Dam, WI,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
13220,Beckley, WV,Citizenship,US citizen,0.99467295408248900000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.98496192693710300000,0.98760908842086800000,1.00000000000000000000
13220,Beckley, WV,Citizenship,Non-US citizen,0.00532704591751099000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.01503807306289670000,0.01239091157913210000,0.00000000000000000000
13260,Bedford, IN,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
13260,Bedford, IN,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
13300,Beeville, TX,Citizenship,US citizen,0.99085795879364000000,0.00000000000000000000,0.98945790529251100000,0.98194116353988600000,1.00000000000000000000,1.00000000000000000000,0.98177486658096300000
13300,Beeville, TX,Citizenship,Non-US citizen,0.00914204120635986000,0.00000000000000000000,0.01054209470748900000,0.01805883646011350000,0.00000000000000000000,0.00000000000000000000,0.01822513341903690000
13340,Bellefontaine, OH,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
13340,Bellefontaine, OH,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
13380,Bellingham, WA,Citizenship,US citizen,0.99327611923217800000,0.00000000000000000000,1.00000000000000000000,0.99150812625885000000,0.99444305896759000000,1.00000000000000000000,0.98839503526687600000
13380,Bellingham, WA,Citizenship,Non-US citizen,0.00672388076782227000,0.00000000000000000000,0.00000000000000000000,0.00849187374114990000,0.00555694103240967000,0.00000000000000000000,0.01160496473312380000
13420,Bemidji, MN,Citizenship,US citizen,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
13420,Bemidji, MN,Citizenship,Non-US citizen,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
13500,Bennettsville, SC,Citizenship,US citizen,0.98765629529953000000,0.00000000000000000000,0.99258661270141600000,0.97892975807189900000,1.00000000000000000000,0.97226649522781400000,1.00000000000000000000
